time_h,bess_power_W,cell_power_W,cell_current_A,cell_voltage_V,cell_soc_pct
0.0,-2000.0,-4.444444444444445,-0.9618074074364594,4.246922014715132,99.8513
0.0002777777777777778,-2000.0,-4.444444444444445,-0.961729905910879,4.247264790439833,99.85919543394164
0.0005555555555555556,-2000.0,-4.444444444444445,-0.961652423034111,4.247607538884321,99.86709023167673
0.0008333333333333334,-2000.0,-4.444444444444445,-0.9615749587987076,4.247950260055079,99.87498439335835
0.0011111111111111111,-2000.0,-4.444444444444445,-0.9614975131972064,4.248292953958588,99.88287791913953
0.001388888888888889,-2000.0,-4.444444444444445,-0.9614200862221641,4.248635620601325,99.89077080917323
0.0016666666666666668,-2000.0,-4.444444444444445,-0.9613426778661301,4.2489782599897685,99.89866306361237
0.0019444444444444444,-2000.0,-4.444444444444445,-0.9612652881216643,4.249320872130388,99.90655468260978
0.0022222222222222222,-2000.0,-4.444444444444445,-0.9611879169813368,4.249663457029656,99.91444566631824
0.0025,-2000.0,-4.444444444444445,-0.9611105644376952,4.25000601469404,99.92233601489048
0.002777777777777778,-2000.0,-4.444444444444445,-0.9610332304833367,4.250348545130006,99.93022572847914
0.0030555555555555557,-2000.0,-4.444444444444445,-0.9609559151108213,4.250691048344016,99.93811480723684
0.0033333333333333335,-2000.0,-4.444444444444445,-0.9608786183127346,4.251033524342531,99.94600325131611
0.003611111111111111,-2000.0,-4.444444444444445,-0.9608013400816477,4.251375973132007,99.95389106086942
0.0038888888888888888,-2000.0,-4.444444444444445,-0.9607240804101663,4.2517183947189015,99.9617782360492
0.004166666666666667,-2000.0,-4.444444444444445,-0.9606468392908732,4.252060789109667,99.9696647770078
0.0044444444444444444,-2000.0,-4.444444444444445,-0.9605696167163543,4.252403156310751,99.97755068389749
0.004722222222222222,-2000.0,-4.444444444444445,-0.960492412679236,4.252745496328604,99.98543595687053
0.005,-2000.0,-4.444444444444445,-0.9604152271720917,4.25308780916967,99.99332059607909
0.005277777777777778,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.00120460167527
0.005555555555555556,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.00908807059136
0.005833333333333334,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.01697153950745
0.006111111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.02485500842354
0.006388888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.03273847733963
0.006666666666666667,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.04062194625573
0.006944444444444444,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.04850541517182
0.007222222222222222,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.05638888408791
0.0075,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.064272353004
0.0077777777777777776,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.07215582192009
0.008055555555555555,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.08003929083618
0.008333333333333333,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.08792275975227
0.008611111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.09580622866837
0.008888888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.10368969758446
0.009166666666666667,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.11157316650055
0.009444444444444445,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.11945663541664
0.009722222222222222,-3000.0,-6.666666666666667,-1.4315949385123523,4.2778113709289505,100.12734010433273
0.01,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.13909200308171
0.010277777777777778,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.1469754719978
0.010555555555555556,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.1548589409139
0.010833333333333334,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.16274240982999
0.011111111111111112,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.17062587874608
0.01138888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.17850934766217
0.011666666666666667,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.18639281657826
0.011944444444444445,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.19427628549435
0.012222222222222223,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.20215975441045
0.0125,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.21004322332654
0.012777777777777779,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.21792669224263
0.013055555555555556,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.22581016115872
0.013333333333333334,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.23369363007481
0.01361111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.2415770989909
0.013888888888888888,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.249460567907
0.014166666666666666,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.25734403682308
0.014444444444444444,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.26522750573918
0.014722222222222222,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.27311097465527
0.015,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.28099444357136
0.015277777777777777,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.28887791248745
0.015555555555555555,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.29676138140354
0.015833333333333335,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.30464485031963
0.01611111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.31252831923572
0.01638888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.32041178815182
0.016666666666666666,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.32829525706791
0.016944444444444446,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.336178725984
0.017222222222222222,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.34406219490009
0.0175,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.35194566381618
0.017777777777777778,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.35982913273227
0.018055555555555554,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.36771260164836
0.018333333333333333,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.37559607056446
0.01861111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.38347953948055
0.01888888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.39136300839664
0.019166666666666665,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.39924647731273
0.019444444444444445,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.40712994622882
0.01972222222222222,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.41501341514491
0.02,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.422896884061
0.020277777777777777,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.4307803529771
0.020555555555555556,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.43866382189319
0.020833333333333332,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.44654729080928
0.021111111111111112,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.45443075972537
0.021388888888888888,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.46231422864146
0.021666666666666667,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.47019769755755
0.021944444444444444,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.47808116647364
0.022222222222222223,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.48596463538973
0.0225,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.49384810430583
0.02277777777777778,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.50173157322192
0.023055555555555555,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.50961504213801
0.023333333333333334,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.5174985110541
0.02361111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.52538197997019
0.02388888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.53326544888628
0.024166666666666666,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.54114891780237
0.024444444444444446,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.54903238671847
0.024722222222222222,-3000.0,-6.666666666666667,-1.4315949385123523,4.2778113709289505,100.55691585563456
0.025,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.56866775438354
0.025277777777777777,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.57655122329963
0.025555555555555557,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.58443469221572
0.025833333333333333,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.59231816113181
0.026111111111111113,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.6002016300479
0.02638888888888889,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.608085098964
0.02666666666666667,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.61596856788009
0.026944444444444444,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.62385203679618
0.02722222222222222,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.63173550571227
0.0275,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.63961897462836
0.027777777777777776,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.64750244354445
0.028055555555555556,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.65538591246055
0.028333333333333332,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.66326938137664
0.02861111111111111,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.67115285029273
0.028888888888888888,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.67903631920882
0.029166666666666667,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.68691978812491
0.029444444444444443,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.694803257041
0.029722222222222223,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.7026867259571
0.03,-2000.0,-4.444444444444445,-0.9603498497775461,4.253377796797245,100.71057019487318
